산업분야,자기자본비율,고정비율,유형자산비율,현금성자산비율,현금비율,부채비율,자기자본대비부채비율,유동비율,당좌비율
2,0.297,0.600791081,0.178397,0.141,0.219,0.703797852,2.376077624,1.563495439,1.021885875
2,0.897,0.392231608,0.351687598,0.308,3.62,0.103367523,0.115284161,11.76639161,10.23565008
1,0.958,0.112691539,0.107927898,0.804,12.6,0.042271511,0.04413726,15.65591577,15.64038368
1,0.947,0.068935156,0.065259748,0.0239,0.262,0.055771552,0.059065596,10.98054678,10.98054678
0,0.406,0.224094071,0.0909814,0.69,0.639,0.59400354,1.46307566,0.926621829,0.877830391
1,0.459,1.494420629,0.686272198,0.926,1.03,0.540777085,1.177591682,1.108239667,1.108239667
1,0.907,0.151054608,0.136994415,0.366,0.359,0.092049792,0.101381743,0.980220607,0.900168413
2,0.542,0.19064869,0.103250162,0.107,0.201,0.459498373,0.850132147,1.876627788,1.054835306
2,0.885,0.305322347,0.270257316,0.145,0.741,0.118430369,0.133986158,5.111702219,3.636554486
0,0.62,0.005876413,0.00364416,0.164,0.42,0.379866587,0.612556232,2.554838591,1.985155393
2,0.49,0.051968122,0.025472605,0.106,0.134,0.588797997,1.201240566,1.262127499,0.832071897
2,0.832,0.551411644,0.458986623,0.145,0.452,0.167615287,0.20136757,3.118904252,2.365165487
2,0.742,0.273553899,0.202892564,0.219,0.629,0.260280203,0.351865424,2.876085542,2.371581442
2,0.775,0.571304165,0.442975856,0.0626,0.169,0.224623443,0.289695942,2.704846797,1.600516014
2,0.529,0.709937198,0.375834819,0.0807,0.102,0.470608358,0.888960688,1.265479684,0.553708322
2,0.69,0.581677223,0.4011389,0.178,0.276,0.310375437,0.45006436,1.549623004,1.192480504
2,0.956,0.143640349,0.137254727,0.457,6.44,0.044455625,0.046523873,14.10598066,11.40665321
3,0.433,1.762913354,0.763054047,0.143,0.124,0.567541787,1.312368251,0.869381609,0.863459443
1,0.633,0.027885059,0.017648648,0.294,0.65,0.367093058,0.58001111,2.208785612,2.208785612
2,0.585,0.971807629,0.568380213,0.0272,0.0645,0.414962165,0.70929116,2.364925684,1.373081956
2,0.559,0.482665991,0.269587528,0.468,0.386,0.441461522,0.790386946,0.825161071,0.566550281
2,0.578,0.138481492,0.080091995,0.254,0.287,0.421641164,0.729030382,1.13275056,0.930551845
1,0.342,0.26074016,0.089162721,0.39,0.354,0.658039937,1.924318097,0.908374237,0.908374237
1,0.794,0.000485119,0.000385372,0.946,0.224,0.206489264,0.260222395,0.237177963,0.237177963
2,0.327,0.648492976,0.212140308,0.0603,0.0319,0.672871849,2.056905976,0.528667559,0.416651232
2,0.432,1.361778742,0.588054448,0.189,0.299,0.568171811,1.315735808,1.581461076,0.872377934
2,0.748,0.901432701,0.674602775,0.00198,0.00202,0.25163268,0.336242207,1.02223572,0.693164936
0,0.516,0.012259071,0.006327262,0.308,0.253,0.483815872,0.937295678,0.821943355,0.780402863
1,0.383,2.154362416,0.825633679,0.219,0.0768,0.617046968,1.611289305,0.350295281,0.348969809
2,0.444,0.351854949,0.156248506,0.0132,0.0147,0.555929207,1.251893201,1.118133006,0.657808632
2,0.464,1.231749648,0.571915381,0.0634,0.0517,0.535688618,1.153727087,0.816777733,0.417755388
2,0.864,0.2595458,0.224149265,0.068,0.224,0.135888783,0.157258074,3.298484939,2.193175366
2,0.366,0.284687268,0.104092965,0.36,0.432,0.634360307,1.73493283,1.199899949,1.081770479
1,0.604,0.740384615,0.447443502,0.214,0.135,0.39555572,0.654410768,0.630632619,0.606636472
1,0.924,0.175220161,0.161929229,0.268,1.05,0.075852759,0.082078652,3.931706111,3.920033743
1,1,0.00000683,0.00000684,0.0402,15.5,0.000547986,0.000548286,386.5386919,386.5386919
2,0.664,0.117734121,0.078162643,0.682,0.584,0.335187376,0.504184829,0.857023636,0.779239546
2,0.342,1.885275924,0.645231725,0.374,0.265,0.6577521,1.921858691,0.709144861,0.555831326
2,0.712,0.231619432,0.164916979,0.433,0.944,0.287982977,0.404460804,2.178051368,1.955777821
2,0.396,0.577663626,0.228560676,0.0327,0.0487,0.604421641,1.527948364,1.489877384,1.03267352
3,0.65,0.055521193,0.036075365,0.384,1.27,0.350571175,0.539815703,3.30883317,2.747099885
1,0.688,0.240263747,0.165250903,0.105,0.552,0.315326871,0.460550178,5.259321771,4.586412991
2,0.848,0.221941664,0.188114576,0.224,0.96,0.155837623,0.184606669,4.294089379,4.254221467
2,0.646,0.924623116,0.597402597,0.0819,0.14,0.355081671,0.550583683,1.714312332,1.053623687
2,0.451,0.02885496,0.013015722,0.0505,0.0654,0.54880663,1.216343184,1.294936029,0.524951955
3,0.642,0.068002126,0.043688108,0.114,0.272,0.359516069,0.561318192,2.377139844,2.377139844
2,0.473,0.609142247,0.28791169,0.602,0.334,0.527349004,1.115725999,0.555483764,0.486107271
2,0.457,0.034008263,0.015547502,0.0058,0.00966,0.542831619,1.187377871,1.665237451,0.879775377
2,0.855,0.61516035,0.526184539,0.178,0.526,0.144841641,0.169374074,2.959220829,2.191394246
1,0.549,0.652830189,0.358178054,0.322,0.308,0.452146503,0.825309394,0.957044708,0.909624949
1,0.844,0.063245927,0.053377481,0.0982,0.536,0.156032906,0.18488032,5.456322583,5.456322583
0,0.909,0.0000434,0.0000395,0.51,2.69,0.092815134,0.102310889,5.278359675,2.975126021
2,0.57,0.153181763,0.087386119,0.0567,0.0595,0.42952661,0.752930141,1.048310987,0.694356614
2,0.511,0.422031351,0.215712607,0.169,0.148,0.488870658,0.956451954,0.876671291,0.790752127
1,0.647,0.071413234,0.046182867,0.653,1.51,0.353301007,0.546314453,2.314360406,2.238359243
1,0.631,0.157234195,0.09928308,0.59,0.157,0.368565602,0.583695794,0.266636332,0.266145594
2,0.523,0.907216495,0.474820144,0.0162,0.0195,0.475657907,0.907150425,1.199521619,0.928535054
2,0.638,0.691983122,0.44139232,0.125,0.11,0.361571091,0.566343447,0.872430066,0.680631416
2,0.631,0.443736933,0.279922624,0.135,0.224,0.369169876,0.58521282,1.657223283,1.060845805
1,0.901,0.020322834,0.018309275,0.255,1.76,0.099078692,0.109974857,6.919183437,6.800807579
2,0.777,0.161841671,0.125746769,0.0507,0.181,0.221412415,0.284376807,3.550459764,2.762441897
2,0.472,0.571385629,0.269469936,0.0117,0.00894,0.528392171,1.120405852,0.764118477,0.750045498
1,0.787,0.253788088,0.19984925,0.211,0.576,0.212534946,0.269897623,2.733692494,2.733692494
2,0.633,0.258458155,0.163478701,0.0746,0.0697,0.36748484,0.580989775,0.934872183,0.601221467
2,0.506,0.396353015,0.20039077,0.00799,0.0104,0.494402288,0.977860544,1.301410862,0.93077912
2,0.522,0.131568543,0.068642282,0.169,0.181,0.478277405,0.916727413,1.074578538,1.033169974
2,0.469,1.458333333,0.684424433,0.0826,0.0572,0.532384584,1.138511371,0.692253737,0.269990502
2,0.484,1.039473684,0.503024514,0.0747,0.0465,0.516805591,1.069558257,0.622238492,0.369737309
2,0.831,0.009662484,0.008026045,0.625,2.44,0.172267138,0.208118824,3.907038034,3.457336748
2,0.46,0.618679788,0.284297309,0.0509,0.0369,0.54028708,1.175272417,0.724544664,0.313810812
1,0.846,0.03194205,0.027009922,0.155,0.451,0.153730751,0.181657183,2.916367206,2.916367206
2,0.577,0.705072464,0.407112971,0.00629,0.00986,0.424638735,0.738041126,1.567345826,0.632204324
2,0.639,0.237573867,0.151920734,0.162,0.403,0.360532638,0.563801468,2.482890029,1.607965474
0,0.139,0.457524955,0.063677852,0.0607,0.0499,0.860745639,6.181103628,0.822915717,0.576683659
1,0.488,0.028159435,0.013742949,0.212,0.344,0.511959355,1.049009668,1.620238505,1.465787726
2,0.48,0.058025364,0.02786481,0.306,0.281,0.519782246,1.08238865,0.917410806,0.830362953
2,0.353,1.071002819,0.378484384,0.000696,0.000553,0.647171786,1.83424048,0.794031224,0.776768771
2,0.83,0.02952187,0.024504155,0.27,1.7,0.169966053,0.204770002,6.296110636,4.951826233
2,0.63,0.605150215,0.381081081,0.466,0.707,0.370457653,0.58845626,1.517954591,1.369842349
2,0.334,1.003307607,0.33492823,0.0752,0.0562,0.665901258,1.993138093,0.748923249,0.624959995
2,0.696,0.235059761,0.163661581,0.0171,0.0206,0.303362368,0.435466128,1.20694931,0.69481323
2,0.495,0.479152643,0.237277661,0.00594,0.00503,0.503088347,1.012434048,0.845568768,0.774624831
2,0.33,0.882499802,0.290862389,0.183,0.152,0.670410817,2.034080158,0.829513302,0.486266806
0,0.373,0.837696335,0.312195122,0.462,0.544,0.627429467,1.684055533,1.17854841,1.149601608
2,0.611,0.690909091,0.422222222,0.0958,0.141,0.391306663,0.64286311,1.477297731,1.072261023
2,0.45,0.885137438,0.398658134,0.374,0.453,0.549608776,1.22029193,1.212132434,0.907943701
2,0.362,0.761813608,0.276019423,0.0179,0.0158,0.636916232,1.754176787,0.880743623,0.721553484
2,0.513,0.87890625,0.450901804,0.203,0.188,0.487478312,0.951140167,0.926186577,0.61359749
2,0.645,0.46332737,0.299076212,0.109,0.182,0.353945572,0.547858183,1.67461517,1.313718872
2,0.393,1.635135135,0.641909814,0.113,0.0684,0.606654292,1.542290285,0.606580134,0.496171518
0,0.441,0.737010617,0.325145233,0.0464,0.0777,0.558832362,1.266712049,1.676153947,0.691568174
2,0.682,0.849740933,0.57982246,0.23,0.515,0.318424448,0.467187272,2.239416032,1.696032727
2,0.468,0.489270386,0.228915663,0.0206,0.0282,0.531254294,1.133354647,1.365181297,0.814975877
2,0.949,0.352511911,0.334364524,0.072,0.765,0.05148021,0.054274261,10.6290002,9.687752389
0,0.276,1.317757009,0.363402062,0.195,0.254,0.725753137,2.646324979,1.31153552,1.196000663
2,0.474,0.933163838,0.442212236,0.162,0.11,0.526115118,1.110217137,0.677936492,0.351980605
2,0.56,0.330213041,0.184896652,0.0489,0.0492,0.440068593,0.785933042,1.005993582,0.852068638
1,0.444,0.268740083,0.119424785,0.103,0.117,0.55561231,1.250287354,1.140641249,0.976787427
2,0.594,0.419742281,0.24941208,0.0468,0.0737,0.40327018,0.675798196,1.574973189,1.075860178
2,0.924,0.049762364,0.045982944,0.0434,0.409,0.075866131,0.082094359,9.431071787,8.743247252
2,0.567,0.010997414,0.006234237,0.488,2.28,0.433117893,0.764035216,4.672063884,4.105349374
2,0.426,0.743157745,0.31691005,0.0399,0.0443,0.573844967,1.346562175,1.11274621,0.870465814
2,0.778,0.912663755,0.709656155,0.191,0.373,0.223775245,0.288286627,1.957806021,1.499335727
1,0.555,0.017355708,0.009637933,0.0942,0.0828,0.443067203,0.795551399,0.879356092,0.879356092
2,0.507,0.592517368,0.300648529,0.0828,0.057,0.492591197,0.970797498,0.688518645,0.442473189
2,0.247,1.151359602,0.284861187,0.00235,0.00132,0.752587127,3.041826872,0.562462002,0.557117699
2,0.715,0.192901398,0.137995847,0.516,1.43,0.284630133,0.397878281,2.776977718,2.673856742
1,0.778,0.000179808,0.000139851,0.0262,0.0129,0.222880817,0.286802381,0.493069487,0.493069487
0,0.488,0.904545455,0.441241685,0.35,0.252,0.513274343,1.05454602,0.720083587,0.416194064
2,0.451,0.467692106,0.210824939,0.23,0.328,0.55042219,1.224309432,1.426678872,1.356775197
1,0.89,0.004174412,0.003714853,0.113,1.03,0.110089488,0.123708493,9.152219113,9.152219113
2,0.421,0.16017534,0.067398455,0.2,0.253,0.57850439,1.372507442,1.26680075,1.187427714
2,0.29,1.055319149,0.30617284,0.0231,0.0179,0.709686463,2.445285106,0.770877944,0.615709508
2,0.4,0.067184638,0.026879297,0.0366,0.0309,0.599919002,1.499493867,0.844158471,0.844158471
2,0.701,0.317577228,0.222602838,0.199,0.285,0.299059196,0.426653998,1.429950793,1.285227801
1,0.852,0.205791551,0.175334401,0.0182,0.0594,0.150296446,0.176880914,3.257243318,2.689103279
1,0.791,0.005986927,0.004736784,0.0811,0.295,0.212976231,0.270609708,3.644682441,3.644682441
2,0.797,0.559718,0.446303314,0.214,0.215,0.202628263,0.254120196,1.004101801,0.896951476
0,0.823,0.110231536,0.090734961,0.0524,0.114,0.1768693,0.214873896,2.1664469,1.468509566
1,0.927,0,0,0.844,1.2,0.073549959,0.079388978,1.420356286,1.420356286
2,0.645,0.273125705,0.176111654,0.285,0.454,0.355199268,0.550866725,1.59443553,1.554740551
3,0.664,0.138326454,0.09188472,0.106,0.193,0.334054875,0.501625223,1.806208688,1.616750755
2,0.646,0.367309758,0.237431946,0.0542,0.0963,0.356327085,0.553583517,1.778405097,1.508937039
2,0.752,0.438697318,0.329971182,0.0087,0.0153,0.247327572,0.328599786,1.752734096,1.527910154
2,0.405,0.429370012,0.17401864,0.026,0.036,0.594680287,1.467190003,1.382856638,0.819065612
2,0.78,0.289833997,0.225931914,0.141,0.82,0.220478217,0.282837788,5.799703297,4.427483476
3,0.33,0.068873676,0.022736815,0.382,0.412,0.66987655,2.029169848,1.077928297,1.076542567
2,0.663,0.060296486,0.039960972,0.261,0.403,0.337258682,0.508884346,1.54038756,1.323027615
2,0.446,0.833333333,0.371517028,0.14,0.12,0.55386245,1.241460314,0.854524676,0.616637272
2,0.598,0.464878787,0.277845722,0.0597,0.207,0.403720994,0.677065037,3.478489375,2.76407914
1,0.97,0.008609955,0.008355858,0.484,27.2,0.027469836,0.028245759,56.01700572,56.01700572
2,0.509,0.4670784,0.237807406,0.0676,0.106,0.490861906,0.964103672,1.566318159,1.333264562
2,0.951,0.014920101,0.014191173,0.6,20.4,0.048855465,0.051364923,34.07253202,32.25126298
1,0.932,0.094502216,0.088088918,0.319,4.82,0.072121828,0.077727939,15.11036527,15.1061702
2,0.53,0.943972835,0.500450045,0.299,0.387,0.46972524,0.885816322,1.287030497,0.938573814
2,0.604,0.526041667,0.317610063,0.476,1.18,0.394800442,0.652348256,2.463570352,2.062651119
2,0.627,0.010274063,0.006438817,0.158,0.266,0.373294005,0.595644541,1.680866201,1.656304821
1,0.42,0.282302079,0.118569738,0.108,0.0942,0.579989853,1.380894859,0.86936301,0.457611726
2,0.349,0.69761918,0.243429779,0.0972,0.101,0.651056356,1.865792278,1.042343199,0.650745943
3,0.292,0.033837161,0.009872591,0.0986,0.118,0.707906123,2.423555949,1.195600472,1.116593404
2,0.744,0.086792303,0.06458548,0.0861,0.301,0.255861665,0.343836157,3.495600436,3.327160636
1,0.573,1.379746835,0.790128354,0.274,0.313,0.428122228,0.748622123,1.140388706,1.13966598
2,0.481,0.322596931,0.155134204,0.0148,0.0121,0.519108244,1.079470041,0.815269494,0.578879552
1,0.614,0.184509456,0.113230129,0.077,0.132,0.386318016,0.629508486,1.710874057,1.191278488
2,0.897,0.15763144,0.141335225,0.041,0.366,0.105014815,0.117337057,8.933825658,7.23888546
0,0.658,0.095254507,0.062706907,0.0598,0.0914,0.341690919,0.519043301,1.527538088,1.29529146
2,0.859,0.458693754,0.394128812,0.223,0.922,0.139565711,0.162203919,4.131808404,3.107113855
2,0.6,0.70202836,0.421329013,0.0029,0.00373,0.399840467,0.666223639,1.288643866,0.975503468
1,0.971,0.043776861,0.042520068,0.252,2,0.025513659,0.026181559,7.923008162,7.923008162
0,0.456,0.002838336,0.001295637,0.106,0.185,0.543522326,1.190687642,1.750836574,1.072251638
2,0.536,0.825833333,0.442410714,0.25,0.356,0.466241774,0.873500849,1.423898118,0.974182393
0,0.492,0.041391154,0.020349265,0.0237,0.0188,0.507282681,1.029566958,0.794089558,0.787992477
2,0.491,0.358264718,0.17579419,0.0785,0.0426,0.509317603,1.037978144,0.542330388,0.481153281
0,0.773,0.491258894,0.379850748,0.0874,0.217,0.226780925,0.29329453,2.478558559,1.321540684
2,0.636,0.015140338,0.009624186,0.221,0.522,0.364334831,0.573155254,2.367043255,1.681237948
2,0.659,0.462025842,0.304306935,0.516,1.26,0.341818805,0.519337354,2.439379564,1.898961424
2,0.732,0.325004746,0.237909976,0.262,1.21,0.267979995,0.366082885,4.609911719,3.042561914
3,0.767,0.451481103,0.346394984,0.0512,0.119,0.232426147,0.302806179,2.327774836,2.322628647
2,0.908,0.239256758,0.217143982,0.0916,0.408,0.094749949,0.104667392,4.453484606,3.950274565
2,0.724,0.275012168,0.19911376,0.0745,0.0956,0.275982,0.381181131,1.282974847,0.712417651
2,0.801,0.11557049,0.092615495,0.0447,0.221,0.198623328,0.247852646,4.93567196,4.20761693
2,0.547,0.401886792,0.219927723,0.0447,0.0445,0.452560886,0.826683261,0.996369691,0.8204761
2,0.886,0.42849162,0.379631116,0.127,0.716,0.11017667,0.123818263,5.656807351,4.779794878
2,0.379,1.177083333,0.446640316,0.284,0.36,0.620251164,1.633319463,1.267856101,0.995384945
1,0.692,0.025611246,0.017714417,0.816,8.7,0.308334436,0.445785437,10.6643561,10.6643561
1,0.882,0.205149444,0.180980745,0.332,2.47,0.119952008,0.136301066,7.446554961,7.446554961
1,0.562,0.182791108,0.102776637,0.182,0.319,0.437737218,0.778527819,1.755986996,1.553381586
2,0.895,0.255176292,0.228270683,0.0367,0.233,0.105439296,0.117867122,6.35133113,4.542292568
1,0.822,0.162045696,0.133131326,0.4,3.48,0.178433434,0.217186825,8.691703618,7.480097338
1,0.802,0.674394901,0.540682552,0.223,0.701,0.198270106,0.247302873,3.140237528,3.137054339
2,0.824,0.288004932,0.237384341,0.00257,0.0102,0.178141782,0.216755094,3.954405577,2.220726174
2,0.461,0.725233066,0.333973233,0.0000577,0.0000884,0.539495303,1.171530513,1.531897458,0.977374598
2,0.575,0.277761264,0.15963291,0.0954,0.0986,0.425370715,0.740256387,1.034134656,0.559382119
2,0.49,0.467168273,0.228942932,0.0476,0.04,0.509934759,1.04054464,0.839560943,0.607244614
1,0.518,0.138414926,0.071694108,0.0526,0.102,0.482034849,0.930631814,1.932185367,1.898593935
2,0.495,0.339054419,0.167711531,0.0977,0.124,0.505355125,1.021652401,1.27203842,0.874263409
2,0.587,0.015058803,0.008845131,0.0145,0.0316,0.41262721,0.702496298,2.176268347,2.089637122
2,0.87,0.233863078,0.203422223,0.169,0.841,0.131358008,0.15122231,4.974482967,4.386014556
1,0.64,0.132590895,0.084808173,0.134,0.145,0.360377101,0.563421199,1.078400143,1.078400143
2,0.576,0.669665187,0.386016049,0.0109,0.00685,0.423568588,0.734811774,0.630148898,0.414111218
2,0.603,0.65927307,0.397810549,0.0914,0.118,0.395224036,0.653505114,1.286518936,1.042540312
2,0.695,0.402789888,0.279744751,0.0354,0.105,0.30548219,0.439847885,2.952904012,2.324233253
1,0.896,0.040120098,0.035935153,0.0332,0.29,0.104310433,0.116458243,8.729815239,8.712527217
2,0.816,0.245011538,0.199848589,0.672,1.6,0.184329888,0.225985831,2.385750186,2.040434374
1,0.544,0.031051182,0.016883443,0.158,0.0746,0.456270512,0.839149839,0.472595542,0.436619218
2,0.554,0.707983193,0.392316647,0.0384,0.0253,0.445709629,0.804020734,0.655282159,0.349056468
2,0.826,0.084349259,0.069677261,0.27,1.42,0.173943406,0.21057081,5.278747808,3.695914799
2,0.649,0.004165252,0.002704943,0.295,0.536,0.350593138,0.539866697,1.817929513,1.815563598
0,0.623,0.073452125,0.045747358,0.00351,0.00725,0.377733276,0.607028831,2.07367677,1.004203005
2,0.701,0.499800663,0.350595005,0.15,0.272,0.300523767,0.429642718,1.813024091,1.612807486
1,0.622,0.540106952,0.335920177,0.00949,0.0249,0.378269774,0.608414643,2.629570028,2.614984489
2,0.315,1.769784173,0.557570263,0.262,0.152,0.684833713,2.172931325,0.579384529,0.361032917
0,0.84,0.087196404,0.073234851,0.62,1.99,0.160116152,0.190640827,3.200940219,2.616149129
2,0.316,0.947627067,0.299388326,0.26,0.197,0.684066867,2.165215614,0.760455535,0.623012175
2,0.943,0.190721649,0.179902755,0.383,1.95,0.055567035,0.058836498,5.083562739,3.287642319
1,0.874,0.108067737,0.094471008,0.22,0.742,0.125816734,0.143924894,3.369021438,3.369021438
2,0.485,0.440006637,0.21327104,0.178,0.31,0.515300402,1.063133547,1.741007858,0.582896437
2,0.506,0.631573008,0.319731271,0.294,0.273,0.493754059,0.975324481,0.92883407,0.627064693
2,0.745,0.358622332,0.267220433,0.169,0.532,0.252125978,0.337122143,3.144243305,2.12748804
1,0.594,0.075634976,0.044950324,0.257,0.352,0.405652895,0.682516048,1.372169156,1.088205737
2,0.702,0.452828603,0.317748163,0.397,0.557,0.29714243,0.422761864,1.403673019,0.815593709
1,0.542,0.001804476,0.000978445,0.266,0.0786,0.457767669,0.844227912,0.295673183,0.295673183
2,0.931,0.184295373,0.171565404,0.348,5.5,0.069073732,0.074198928,15.81851637,14.95593527
1,0.898,0.014620768,0.013128019,0.125,1.4,0.102097808,0.113707048,11.19230233,11.19230233
3,0.411,1.003134796,0.412371134,0.262,0.309,0.589163168,1.434054065,1.176531379,1.173069774
0,0.452,0.593984962,0.268707483,0.0577,0.0592,0.546932773,1.207177059,1.023669518,0.839600353
3,0.519,0.955555556,0.495677233,0.296,0.526,0.481814836,0.929810976,1.778567225,1.77526034
2,0.576,0.615757965,0.354433112,0.0941,0.219,0.424395408,0.737303721,2.332897646,0.798621688
2,0.877,0.245092959,0.214896766,0.0583,0.366,0.12320302,0.140514877,6.268853221,5.117850753
3,0.419,0.005221787,0.002187406,0.0589,0.126,0.580925588,1.386217426,2.130319996,1.529294325
0,0.375,0.01703543,0.00638964,0.819,1.13,0.624920569,1.666101944,1.376679625,1.336133144
0,0.413,0.681409332,0.281495505,0.632,0.605,0.586892207,1.420675712,0.956640185,0.940129639
1,0.653,0.024650185,0.016088756,0.232,0.432,0.344942613,0.526583799,1.861673383,1.8570313
1,0.754,0.014184935,0.010691197,0.365,1.09,0.246299177,0.326786398,2.977797188,2.538542387
1,0.799,0.322609281,0.257690665,0.219,0.682,0.20202362,0.253169055,3.121094058,3.089485183
2,0.75,0.38571146,0.289164347,0.555,1.36,0.250309165,0.333883187,2.444127499,1.93288919
2,0.675,0.902097571,0.608636788,0.385,0.681,0.32530936,0.482160772,1.766598528,1.369267163
2,0.565,0.457715626,0.258381527,0.178,0.269,0.435497692,0.771471941,1.514043014,1.18415095
2,0.844,0.162822252,0.137457045,0.169,0.58,0.156324226,0.185289296,3.427898714,2.687275605
2,0.594,0.293552812,0.174244459,0.0352,0.0302,0.405495231,0.68207563,0.856841532,0.511084656
1,0.826,0.388467375,0.320802005,0.0711,0.192,0.174079047,0.210769788,2.691510692,2.621583608
1,0.92,0,0,0.159,382,0.080234382,0.087233509,2404.897256,2404.897256
2,0.46,0.586247961,0.269528262,0.144,0.151,0.540248701,1.175089014,1.051615047,0.99832004
2,0.794,0.489605802,0.388955352,0.978,7.04,0.205574462,0.258771216,7.196541215,7.196541215
2,0.656,0.3626726,0.237964127,0.0604,0.0862,0.343698907,0.523690372,1.430391703,0.377109608
2,0.856,0.007629765,0.006527376,0.00238,0.02,0.144485368,0.16888708,8.395249284,4.987573908
2,0.539,0.464826781,0.25054992,0.428,0.898,0.460982176,0.855226221,2.097735373,1.586823325
2,0.689,0.593137255,0.408783784,0.18,0.278,0.310425275,0.450169773,1.549474499,0.93589284
1,0.858,0.781021898,0.670401774,0.00137,0.0571,0.141368818,0.164643992,41.80606293,41.80606293
1,0.837,0.091735537,0.076816609,0.0405,0.156,0.1596327,0.189956289,3.856082101,3.854370905
2,0.851,0.525674691,0.447529822,0.156,1.16,0.148656326,0.174613767,7.454717889,5.488448115
2,0.852,0.247223212,0.21060306,0.0672,0.186,0.148125862,0.173882332,2.760088404,2.210068225
2,0.632,0.544959128,0.344530577,0.23,0.458,0.36809717,0.582521814,1.995017867,1.623451014
2,0.428,1.026415094,0.439418417,0.208,0.166,0.57121454,1.332168492,0.795313827,0.611443472
2,0.872,0.056338526,0.049146374,0.0792,0.381,0.130591542,0.150207151,4.819351567,4.468521022
1,0.823,0.136153846,0.112025316,0.201,0.721,0.179640281,0.218977469,3.580545139,3.218306245
2,0.908,0.568396226,0.516059957,0.432,1.4,0.094493838,0.104354691,3.252584996,2.490368317
2,0.767,0.165744227,0.127133356,0.0336,0.12,0.235002337,0.307193406,3.562597046,2.886958573
0,0.794,0.023928853,0.018997303,0.0845,0.379,0.206092184,0.259592084,4.482631863,2.069616003
2,0.948,0.228457291,0.216573967,0.208,1.74,0.052015516,0.054869586,8.35646345,6.327709309
2,0.644,0.689821963,0.443938612,0.185,0.352,0.357343044,0.556042588,1.899480137,1.231416918
2,0.589,0.06672357,0.039275229,0.257,0.633,0.411373988,0.698871574,2.462928055,1.857392354
1,0.651,0.012968686,0.008447493,0.223,0.389,0.343711233,0.523719205,1.735914456,1.700804615
2,0.897,0.311597792,0.279600141,0.589,5.36,0.103607408,0.115582508,9.089510926,8.297847347
2,0.687,0.240315557,0.165129111,0.161,0.354,0.312565586,0.45468576,2.188635287,1.795346941
2,0.456,0.943093949,0.43024182,0.159,0.377,0.543797497,1.192009017,2.370871865,2.3535583
2,0.57,0.633820055,0.361390735,0.0167,0.0481,0.430913408,0.757203204,2.878681478,1.623293032
2,0.905,0.589050493,0.533371657,0.202,0.988,0.094523027,0.104390316,4.899966406,3.494887903
2,0.412,0.902590119,0.371976689,0.0403,0.0519,0.587878616,1.426469577,1.2871821,1.089139085
2,0.831,0.36730785,0.305327829,0.905,4.56,0.168741346,0.202994994,5.03280508,4.906705006
2,0.557,0.444099077,0.247178676,0.0366,0.0646,0.443415469,0.796672283,1.765301069,1.429714352
1,0.432,0.167390591,0.072339788,0.218,0.691,0.567838387,1.313949154,3.176873531,3.176873531
1,0.547,1.091717914,0.597450345,0.225,0.212,0.454603773,0.833529385,0.940210859,0.940210859
2,0.797,0.392125984,0.312421581,0.0507,0.14,0.203111622,0.254880596,2.743085526,2.120059104
2,0.472,0.020481491,0.009671039,0.025,0.0438,0.527815673,1.117817009,1.752624198,0.925242381
1,0.511,0.100727604,0.051475936,0.0626,0.0871,0.4892988,0.958093369,1.388491077,1.286898805
2,0.545,0.555631069,0.302640914,0.0356,0.0517,0.45532039,0.835941683,1.451918602,0.519819854
2,0.677,0.453774075,0.307328352,0.00861,0.0102,0.322728272,0.476512245,1.186553086,1.005383528
2,0.42,1.440047061,0.605258331,0.0771,0.0429,0.57969545,1.37922716,0.556152802,0.420206032
1,0.674,0.708076661,0.477546657,0.0961,0.406,0.325572098,0.482738179,4.224636257,4.224636257
2,0.499,0.231758112,0.115554217,0.292,0.201,0.50074327,1.002978698,0.690336741,0.463393301
1,0.725,0.009727879,0.007049187,0.365,0.792,0.273286012,0.376057553,2.172037331,2.172037331
2,0.576,0.132548754,0.076304709,0.563,1.9,0.424327224,0.737097951,3.369489243,2.753722753
2,0.84,0.269953052,0.226824458,0.447,2.59,0.158259636,0.188015019,5.779586735,4.871424969
1,0.612,0.00000154,0.000000939,0.00206,0.00000592,0.38635839,0.629617795,0.002880147,0.002880147
2,0.564,0.740228908,0.417729298,0.0987,0.133,0.435675514,0.772030145,1.344252091,1.004728772
1,0.455,0.202309362,0.092049346,0.743,0.792,0.545006988,1.197835951,1.066448775,1.065171648
1,0.92,0.052790728,0.048568739,0.0538,0.0797,0.079545769,0.086419976,1.478273127,1.478273127
2,0.644,0.249728756,0.160898565,0.0235,0.0559,0.355706698,0.552088151,2.376473568,2.376473568
2,0.597,0.449999698,0.268667138,0.118,0.201,0.403754815,0.677162606,1.695092673,1.175053492
2,0.346,1.424242424,0.492146597,0.0274,0.0152,0.654229736,1.892086597,0.556531657,0.428855054
2,0.519,0.123357931,0.063977541,0.0702,0.0827,0.481366617,0.928144298,1.177661403,0.82802786
2,0.649,0.226347704,0.147005447,0.0349,0.1,0.350532636,0.53972325,2.880080604,2.161316238
2,0.355,0.373358851,0.132459242,0.0792,0.0763,0.645222709,1.818669695,0.96339681,0.745307699
2,0.438,1.307692308,0.572216873,0.0111,0.00635,0.563376512,1.290300515,0.574161256,0.520153643
